variant,H1_log10Kd,H9_log10Kd,fdl_x,fdl_y
01100011110,-9.188631367449672,-8.811195040917317,21.4310245513916,4.684244155883789
01100011111,-9.290625386769348,-9.04157305919582,22.86710548400879,4.564249515533447
01100100000,-8.111803496351197,-9.00864818711552,-81.30948638916016,120.01360321044922
01100100001,-8.365582706903902,-9.159887051157847,-79.5038833618164,118.86660766601562
01100100010,-8.564331643263797,-9.257478047927252,-78.56974029541016,123.08265686035156
01100100011,-8.700313986493258,-9.308919233494628,-78.35205078125,122.4462661743164
01100100100,-8.784043828101742,-9.26408487785918,-4.908902645111084,130.06719970703125
01100100101,-8.745494233005596,-9.245833212269128,-3.6830313205718994,129.32177734375
01100100110,-9.312837084792838,-9.621416566111424,45.51998901367188,72.1031723022461
01100100111,-9.36930539564864,-9.72105705742426,45.47132873535156,69.88819885253906
01100101000,-8.181587015186317,-8.61711177211219,-81.71617889404297,119.9723129272461
01100101001,-8.372856389178942,-8.885629022942004,-79.87651062011719,118.52359008789062
01100101010,-8.420500044870499,-8.968713527342386,-79.9380874633789,122.56463623046876
01100101011,-8.656885351835287,-8.989257666755805,-78.75045776367188,121.99967956542967
01100101100,-8.653752427472657,-9.093142766237287,3.725034475326538,122.10690307617188
01100101101,-8.7205653638953,-9.161051092256333,1.6373659372329712,124.87501525878906
01100101110,-8.890050961171655,-9.198110099312736,27.38759994506836,97.56590270996094
01100101111,-9.101960120640683,-9.29748641913238,33.22922897338867,91.69538879394533
01100110000,-9.351649617639415,-9.409985155564152,25.07156181335449,44.29533767700195
01100110001,-9.377775133511346,-9.682712316626043,25.338897705078125,43.57194137573242
01100110010,-9.35567181584582,-9.363482476298069,26.31207275390625,44.7635383605957
01100110011,-9.403243924616737,-9.474292073947826,27.607646942138672,44.54880142211914
01100110100,-9.358814660169353,,24.823902130126957,43.28759765625
01100110101,-9.309752118798002,-9.676646031773297,24.61930274963379,42.325286865234375
01100110110,,,,
01100110111,,,,
01100111000,-9.337937163456504,-9.43433542417971,23.12567901611328,42.12289047241211
01100111001,-9.35227511103744,-9.536497101373756,23.720409393310547,41.77018737792969
01100111010,-9.337999953754766,-9.369506339571297,22.334184646606445,41.45600128173828
01100111011,-9.34408386454136,-9.461300755173587,23.620746612548828,41.721153259277344
01100111100,-9.333859796825683,-9.698382734241749,22.87651252746582,41.845985412597656
01100111101,-9.351979112302978,-9.835467454753228,23.53736114501953,40.93536376953125
01100111110,-9.341500850749023,-9.635592935045423,22.349872589111328,40.7228889465332
01100111111,-9.38910720045609,-9.778941994811666,22.973796844482425,40.476192474365234
01101000000,,,,
01101000001,-7.56200154637725,-7.273533444505537,-72.01248931884766,109.79232025146484
01101000010,-8.511618142116298,-8.906985179209201,-76.47371673583984,124.3512954711914
01101000011,-8.463032934333214,-8.868920083335375,-76.269287109375,123.9604034423828
01101000100,-8.3291089087847,-8.734576462138076,-24.8964786529541,135.8032684326172
01101000101,-8.575568734877066,-8.850078586443848,-26.979856491088867,133.77735900878906
01101000110,-9.245702127847071,-9.29184068944838,46.84965515136719,82.63417053222656
01101000111,-9.133078993936545,-9.261247619418285,45.88632583618164,84.5925521850586
01101001000,-7.0,-7.0,-98.6370086669922,5.43927812576294
01101001001,-7.229960386648477,-7.0,-72.04463195800781,97.89512634277344
01101001010,-7.592958845940077,-7.586540564130964,-88.0735092163086,53.40519714355469
01101001011,-7.689862529009912,-7.397665286955526,-81.61316680908203,74.4490966796875
01101001100,-7.816065437732477,-7.0,-55.92341232299805,104.31018829345705
01101001101,-7.821039649137553,-7.0,-56.8194694519043,104.06053924560548
01101001110,-8.360617007028893,-8.82861457127265,20.120330810546875,111.25455474853516
01101001111,-8.44796312805945,-8.925636677977096,21.59123992919922,110.86514282226562
01101010000,,-7.0,,
01101010001,,,,
01101010010,-8.617454347481452,,-76.66548156738281,125.17570495605467
01101010011,-8.443665598876125,-8.368355520072912,-76.19831848144531,124.75529479980467
01101010100,-9.14130271746884,-9.0920369488041,19.82097625732422,-1.0109694004058838
01101010101,-8.988702508913256,-9.021259303450185,19.834917068481445,-4.926345348358154
01101010110,-9.32541753882464,-9.364925990870104,22.627735137939453,6.5826616287231445
01101010111,-9.285830493770002,-9.310754399989738,22.181373596191406,6.1616082191467285
01101011000,-8.852439560402225,-7.677570931675818,15.918198585510254,-10.588062286376951
01101011001,-8.919726662857999,-8.587065992008535,16.608543395996094,-6.558297634124756
01101011010,-8.918387662921939,-7.7209781563749456,16.884071350097656,-6.071653366088867
01101011011,-9.024602280231912,-8.469421339803255,17.102558135986328,-1.681446552276611
01101011100,-9.003256533483784,-8.351233262212013,18.351531982421875,-4.773510456085205
01101011101,-9.033597775821464,-8.88196368482238,18.21688842773437,-6.172727584838867
01101011110,-9.230111664770831,-9.106654161187082,21.856903076171875,5.802493572235107
01101011111,-9.29505800289734,-8.945356716641859,22.581111907958984,5.553835868835449
01101100000,-8.201212124570079,-9.04688644747482,-81.60832977294922,120.09176635742188
01101100001,-8.429824620364784,-9.141362829368168,-78.11866760253906,119.21839904785156
01101100010,-8.579251627970152,-9.267306732471738,-78.6744384765625,122.94080352783205
01101100011,-8.637009137946443,-9.30449834581359,-78.20369720458984,122.56414031982422
01101100100,-8.886038309219684,-9.271706042690289,-5.730880737304688,129.47891235351562
01101100101,-8.974133564912005,-9.324671607600074,-6.518457889556885,129.76023864746094
01101100110,-9.370625613878104,-9.681785399805372,45.867313385009766,69.23733520507812
01101100111,-9.349265416844128,-9.77374603009244,45.49674224853516,69.76638793945312
01101101000,-8.095859789511872,-8.61563146097552,-82.13195037841797,119.94627380371094
01101101001,-8.317402792685392,-8.952918473149852,-78.91171264648438,118.89117431640624
01101101010,-8.523152991114888,-8.906560511215488,-79.34514617919922,122.5947494506836
01101101011,-8.588687631010947,-8.936250289758721,-78.43441772460938,122.0354232788086
01101101100,-8.69542378257853,-9.200334978285271,3.844197034835816,121.80506134033205
01101101101,-8.739367267596817,-9.203282430184482,2.335860252380371,123.70862579345705
01101101110,-8.956584388545748,-9.258327208658828,27.122825622558597,98.38302612304688
01101101111,-9.106978163769751,-9.346139481795204,33.408870697021484,91.82451629638672
01101110000,-9.332089428487002,-9.433976571602413,25.947410583496094,43.8338623046875
01101110001,-9.377565285833477,-9.628703897025837,26.18788146972656,43.32663345336914
01101110010,-9.364892629908594,-9.410631581738205,26.229389190673828,44.18998718261719
01101110011,-9.363088209999868,-9.515935452856032,26.1107177734375,43.48204040527344
01101110100,,,,
01101110101,,,,
01101110110,,,,
01101110111,,,,
01101111000,-9.316681481640384,-9.39453983133178,23.681049346923828,42.08558654785156
01101111001,-9.366663334821238,-9.547665838066573,24.33762550354004,42.141448974609375
01101111010,-9.319784930635784,-9.297439875834629,23.714614868164062,41.4857177734375
01101111011,-9.305627887071347,-9.450047268737425,24.10161399841309,41.35794448852539
01101111100,-9.340478104035936,-9.780055650739309,22.47822952270508,40.67679977416992
01101111101,-9.331382263852952,-9.908272216674936,23.03870010375977,40.34454345703125
01101111110,-9.355818570454035,-9.702622609305726,22.212556838989254,39.94630813598633
01101111111,-9.360763554108296,-9.844758087296263,23.087949752807617,39.75480651855469
01110000000,-7.533963392287163,-7.0,-97.3670654296875,19.195220947265625
01110000001,-8.311943225411644,,-61.4453010559082,121.71307373046876
01110000010,-8.654639475577532,-8.92921585977251,-73.72941589355469,124.20056915283205
01110000011,-8.720878747245246,-8.95692792205935,-70.67522430419922,123.95780181884766
01110000100,-8.460085729964335,-8.223025964726304,-28.49139213562012,133.40899658203125
01110000101,-8.684319660468917,-8.56979668895904,-33.14448547363281,131.21017456054688
01110000110,-9.388816465114274,-9.248381422678364,47.98690414428711,74.35184478759766
01110000111,-9.34923551013318,-9.14972767928748,48.32902526855469,74.72522735595703
01110001000,-7.615221082431248,-7.0,-96.5717544555664,26.25518035888672
01110001001,-8.13970530158628,-7.0,-49.24393844604492,119.0555419921875
01110001010,-7.658906145138121,-7.0,-94.72333526611328,33.06009292602539
01110001011,-8.28405242089046,-7.0,-54.28597640991211,120.79922485351562
01110001100,-7.782199159480332,-7.0,-49.79083633422852,108.47959899902344
01110001101,-8.141776603797377,-7.0,-47.53891372680664,118.3248062133789
01110001110,-8.434366065963651,-8.353862435219748,14.801143646240234,113.93919372558594
01110001111,-8.759739697646525,-8.761171298911718,13.432677268981934,112.88534545898438
01110010000,-9.552664478451057,,96.72440338134766,29.0792179107666
01110010001,,,,
01110010010,,,,
01110010011,,,,
01110010100,-9.236617877287204,-8.3583135905369,20.622758865356445,5.089872360229492
01110010101,-9.283273102336704,-8.652976613624482,20.908308029174805,7.781562328338623
01110010110,-9.45731828043854,-9.289724163429176,21.92447853088379,13.8826322555542
01110010111,-9.46801002368634,-9.262408556685603,21.99765014648437,15.924787521362305
01110011000,-9.070498286466515,-7.0,18.09109687805176,3.4345853328704834
01110011001,-9.318903281751382,-8.278865059650446,19.483428955078125,11.716795921325684
01110011010,-9.164232521540049,-8.43711582088317,18.60797691345215,10.20814037322998
01110011011,-9.324717982573668,-8.35082574801296,19.75099754333496,14.713173866271973
01110011100,-9.137689879525745,,19.132680892944336,4.307364463806152
01110011101,-9.340612241547152,-8.282251450977881,20.323564529418945,12.622339248657228
01110011110,-9.305517824246584,-8.397355070970134,21.189327239990234,17.011009216308594
01110011111,-9.448947511135245,-8.820383487377105,21.80792808532715,21.45890045166016
01110100000,-8.336242931121376,-9.026510822374282,-79.22572326660156,121.39759826660156
01110100001,-8.57561472055016,-9.129690124687832,-74.65502166748047,121.4771499633789
01110100010,-8.755755647525817,-9.207282277754594,-77.17201232910156,123.58265686035156
01110100011,-9.050229428407576,-9.275629217283148,-75.47454071044922,123.0434112548828
01110100100,-9.105253617910956,-9.222627322272174,-5.467964172363281,128.21847534179688
01110100101,-9.147548068111975,-9.224491490159698,-5.238948822021484,127.40098571777344
01110100110,-9.410249619495625,-9.62685440514943,46.99565505981445,70.99024200439453
01110100111,-9.4092051365505,-9.620318316155885,46.93998336791992,72.5082778930664
01110101000,-8.496467201960987,-7.705718479437051,-79.98776245117188,121.10226440429688
01110101001,-8.767206661929588,-8.92581400698923,-77.20716094970703,120.91146087646484
01110101010,-8.609860048099067,-8.202881202808321,-79.83126068115234,122.38844299316406
01110101011,-8.885778379707377,-8.985139212897039,-75.84394836425781,121.94158935546876
01110101100,-8.877072621468441,-9.156119743591468,3.981431245803833,120.67894744873048
01110101101,-8.97811550070383,-9.142335641956398,1.1933001279830933,121.52779388427734
01110101110,-9.148614484541891,-9.141950162734188,22.27435111999512,106.75130462646484
01110101111,-9.3070236108361,-9.219015181660824,29.66698265075684,94.90148162841795
01110110000,-9.397919735927942,-9.347102694906862,25.92913627624512,42.299842834472656
01110110001,-9.402673722404078,-9.492246853198267,25.709253311157227,41.57630157470703
01110110010,-9.426229834075164,-9.262187000758296,26.95150756835937,43.07378768920898
01110110011,-9.428292330778524,-9.356473584093424,26.458568572998047,42.32305908203125
01110110100,-9.413787667804206,-9.412204644063538,24.92759132385254,41.24409866333008
01110110101,-9.356579633763909,,25.604602813720703,40.67167663574219
01110110110,,,,
01110110111,,,,
01110111000,-9.41695520522588,-9.38258128944503,25.302488327026367,40.85961151123047
01110111001,-9.413600547360195,-9.484092582229996,24.364879608154297,39.03986358642578
01110111010,-9.388944372691633,-9.21224436646615,24.900917053222656,39.30046463012695
01110111011,-9.417978512234704,-9.37336356681702,24.414220809936523,38.57220458984375
01110111100,-9.39632185262251,-9.626659133473282,23.82539939880371,38.98575210571289
01110111101,-9.447136471752229,-9.71528321121906,24.483423233032227,36.20393371582031
01110111110,-9.417831470969755,-9.522113330028764,24.130542755126957,37.134010314941406
01110111111,-9.468554505189047,-9.673376417195726,23.781763076782227,34.44426727294922
01111000000,-7.947137805259653,,-97.79889678955078,18.33881950378418
01111000001,-8.459948005629522,-8.441283986553236,-60.73372268676758,124.4153289794922
01111000010,-8.595146007730728,-8.743379635598151,-73.14690399169922,124.07918548583984
01111000011,-8.630836180312144,-8.796975971015137,-70.63685607910156,123.82205200195312
01111000100,-8.595564975678935,-8.495852473630977,-30.133554458618164,132.80064392089844
01111000101,-8.655247656953959,-8.811695100683131,-33.183258056640625,131.7066192626953
01111000110,-9.401952648423698,-9.29193886708082,47.68374252319336,74.54889678955078
01111000111,-9.374786920175934,-9.182758301842645,47.523529052734375,74.9275131225586
01111001000,-7.558162192834057,-7.0,-96.9611358642578,24.13539695739746
01111001001,-8.084398381899469,,-51.537559509277344,119.8714370727539
01111001010,-7.768850970472603,-7.0,-93.92913055419922,37.04654312133789
01111001011,-8.328500819001304,-7.0,-54.8636589050293,121.01981353759766
01111001100,-7.942625824345508,-7.0,-46.54791259765625,109.64517211914062
01111001101,-8.219894425914179,-7.0,-45.02480697631836,117.01898193359376
01111001110,-8.607734875891031,-8.761393950727589,15.561166763305664,115.70445251464844
01111001111,-8.62844328971133,-8.82210765924529,14.38839626312256,115.91351318359376
01111010000,-9.63139180412626,,92.87657165527344,29.428369522094727
01111010001,,,,
01111010010,-9.259587459055677,-8.451441417130933,25.58888435363769,27.140043258666992
01111010011,-9.329786257740183,-8.62286824755376,23.80865859985352,26.77475357055664
01111010100,-9.222552098414752,-8.813333762629085,20.452306747436523,4.837092399597168
01111010101,-9.229638342712922,-9.00521189438007,20.711456298828125,6.293606758117676
01111010110,-9.49112265137215,-9.335472412472582,22.039400100708008,14.341461181640623
01111010111,-9.454970509641392,-9.274448564481377,22.04462242126465,17.194496154785156
01111011000,-8.90326037740268,-7.280364677591761,16.375850677490234,-2.3993051052093506
01111011001,-9.188573721667352,-8.230708551568716,18.851512908935547,10.27778434753418
01111011010,-9.107874252256208,,18.494524002075195,10.396207809448242
01111011011,-9.249491156571205,-7.685241904041536,20.80353736877441,17.525312423706055
01111011100,-9.1300711106993,-7.581128877878236,18.829004287719727,4.088140964508057
01111011101,-9.29287701819734,-8.667776510265524,20.73063087463379,12.434491157531738
01111011110,-9.353124649276753,-8.96445396710898,21.514184951782227,19.350860595703125
01111011111,-9.420315999554076,-8.965168878698604,22.476673126220703,24.72381019592285
01111100000,-8.25953155932276,-9.01514042753386,-79.7743148803711,120.89811706542967
01111100001,-8.500411738993092,-8.994424124910411,-71.84009552001953,121.9208755493164
01111100010,-8.827768059300588,-9.245147495299316,-77.15414428710938,124.23707580566406
01111100011,-8.976288306104651,-9.29074084227888,-75.69642639160156,123.7155303955078
01111100100,-9.112834397337254,-9.27955430995218,-5.788608074188232,128.35235595703125
01111100101,-9.149238130152767,-9.258303859168596,-4.718420028686523,126.73947143554688
01111100110,-9.384580756333852,-9.719349322758024,46.332252502441406,72.1031265258789
01111100111,-9.403140318229276,-9.735252446165555,46.22164916992188,72.51132202148438
01111101000,-8.431297023958964,-7.918006670927134,-80.29058837890625,120.98981475830078
01111101001,-8.593099052319962,-8.683738474783759,-76.5105972290039,120.63401794433594
01111101010,-8.592873121731044,-8.388689594421049,-79.74085998535156,122.66064453125
01111101011,-8.783174706294155,-8.749490832082996,-75.55390930175781,122.10614776611328
01111101100,-8.958648118014347,-9.191186481413313,4.326158046722412,120.07063293457033
01111101101,-9.118459358854404,-9.147890033084307,1.2089884281158447,120.94989776611328
01111101110,-9.143777403476207,-9.144018803160051,22.24931907653809,105.810791015625
01111101111,-9.253087739979344,-9.224598569900571,27.09127426147461,98.07821655273438
01111110000,-9.433064464477043,-9.37608528392866,27.72567367553711,42.6489143371582
01111110001,-9.436671062508506,-9.49248138118323,27.176979064941406,41.72965240478516
01111110010,-9.381952882296307,-9.298551211279744,27.8029899597168,43.29324722290039
01111110011,-9.397651911717986,-9.344429411462215,27.041866302490234,41.3316535949707
01111110100,,,,
01111110101,,,,
01111110110,,,,
01111110111,,,,
01111111000,-9.366724011204376,-9.31245357624537,24.430500030517575,39.60397720336914
01111111001,-9.412955432307768,-9.445997007064593,24.916763305664062,38.93595123291016
01111111010,-9.349953019248357,-9.172766320871531,24.98498916625977,39.08635711669922
01111111011,-9.35913629691837,-9.233880843466766,24.833066940307617,38.094844818115234
01111111100,-9.390781515511996,-9.665468440976165,23.77384185791016,37.88967514038086
01111111101,-9.432333079957036,-9.748007929903364,23.87285041809082,35.558292388916016
01111111110,-9.395793890054444,-9.558250295609156,23.51896095275879,35.55814743041992
01111111111,-9.420286496679624,-9.614950258186076,23.20730972290039,31.633298873901367
10000000000,-7.534712140222707,-7.0,-73.61614990234375,-77.27499389648438
10000000001,-8.266553648715817,-7.0,-73.74971771240234,-76.9624252319336
10000000010,-8.229712078375194,-7.0,-72.66971588134766,-75.589599609375
10000000011,-8.572924996648565,-7.623578417852143,-73.83290100097656,-75.78201293945312
10000000100,-8.498484762395414,-7.0,55.51077651977539,-66.85538482666016
10000000101,-8.690252342772611,-7.0,57.60465240478516,-65.60517883300781
10000000110,-9.170574329968304,-8.903550206758776,91.8497314453125,-55.85766220092773
10000000111,-9.256603522148223,-8.841556203226725,91.10865783691406,-55.58671951293945
10000001000,-7.321890769805759,-7.0,-75.03731536865234,-76.96836853027344
10000001001,-7.9770691514583,-7.0,-74.28907012939453,-77.56686401367188
10000001010,-8.152172181407668,-7.0,-74.03581237792969,-75.38247680664062
10000001011,-8.5141662585185,-7.0,-73.88723754882812,-75.99388122558594
10000001100,-8.067471839003963,-7.0,54.834381103515625,-66.20587921142578
10000001101,-8.589435781087369,-7.0,57.37779235839844,-65.24433135986328
10000001110,-8.865202694717189,-7.207047265748148,87.82337188720703,-59.70296478271485
10000001111,-9.068973670254035,-8.295540534081926,87.14727020263672,-59.02853393554688
10000010000,,-7.0,,
10000010001,,,,
10000010010,,,,
10000010011,-9.35978273456766,,118.46717071533205,-49.63897705078125
10000010100,-9.423951492028388,-7.0,126.54019927978516,-31.86358642578125
10000010101,-9.469229031204916,-8.110926550273692,125.89056396484376,-31.381637573242188
10000010110,-9.429225513838349,-8.937414404611749,125.84359741210938,-32.77009963989258
10000010111,-9.440063290536251,-9.038534742175484,125.437255859375,-34.17021942138672
10000011000,-9.304807953357177,-8.050513724271202,127.42906951904295,-29.748266220092773
10000011001,-9.436688675987874,-8.811192637345675,126.57362365722656,-29.57736015319824
10000011010,-9.369372295960002,-8.917742385684154,127.1464614868164,-30.499195098876957
10000011011,-9.438829723272953,-8.954624823885185,126.67820739746094,-31.63335418701172
10000011100,-9.384745312441703,-8.180250271558185,127.42440795898438,-30.80255508422852
10000011101,-9.431867991673895,-8.893683481982467,126.6845474243164,-30.79213523864746
10000011110,-9.397847928814857,-8.904727371237456,127.0836181640625,-31.41747283935547
10000011111,-9.439510981970455,-8.878693529906098,126.97883605957033,-33.006431579589844
10000100000,-7.834496232898192,-8.060470959532474,-73.52243041992188,-77.42533111572266
10000100001,-8.313322795675665,-8.998962851078025,-73.68826293945312,-77.50106811523438
10000100010,-8.184269717740682,-8.78330354184452,-73.36114501953125,-76.02739715576172
10000100011,-8.463137000724222,-9.07177877832932,-73.3528823852539,-76.30728912353516
10000100100,-8.769333816455669,-9.106847935646778,73.52482604980469,-67.42550659179688
10000100101,-8.952802483410586,-9.23571423400845,71.08978271484375,-65.20681762695312
10000100110,-8.980388559484261,-9.23328144555534,83.44554901123047,-63.43771362304688
10000100111,-9.146565967770073,-9.354148907358804,82.78870391845703,-61.95613861083984
10000101000,-7.763421418793478,-8.70721893081039,-74.41400146484375,-77.01490020751953
10000101001,-8.206247724491947,-8.986412681608726,-73.82469177246094,-78.06861877441406
10000101010,-8.358473068960343,-8.90158134448516,-74.47113037109375,-75.29642486572266
10000101011,-8.656313536800589,-9.097153379491738,-73.85784149169922,-76.18961334228516
10000101100,-8.887681307022769,-9.247252283129956,75.75814819335938,-66.80231475830078
10000101101,-9.021032237536216,-9.312900002608076,73.82760620117188,-64.6368637084961
10000101110,-9.051344489014056,-9.404553403869366,83.76960754394531,-66.30270385742188
10000101111,-9.143221001207424,-9.597199403390697,82.59480285644531,-62.4979248046875
10000110000,-9.132672734556095,-9.188309601311053,94.25090026855467,-96.76239013671876
10000110001,-9.22850209652784,-9.336329452376036,95.47472381591795,-96.8176727294922
10000110010,-9.180275193702071,-9.134135917235223,94.78146362304688,-97.60409545898438
10000110011,-9.218921359307869,-9.367982976529296,95.65421295166016,-96.98065948486328
10000110100,-9.103418895618976,-9.24830633001952,92.68917846679688,-94.13723754882812
10000110101,-9.33850181374524,-9.57536241559615,95.97999572753906,-93.70562744140624
10000110110,,,,
10000110111,,,,
10000111000,-9.16187548526692,-9.36085863943122,94.08200073242188,-96.95124816894533
10000111001,-9.25887697596361,-9.497363622457344,95.35982513427734,-96.48619079589844
10000111010,-9.173865456298977,-9.41611184051342,94.68511199951172,-97.5384750366211
10000111011,-9.25659083985608,-9.606241498441571,95.3691177368164,-96.4436264038086
10000111100,-9.226719228449747,-9.865621688874349,93.80062866210938,-93.79459381103516
10000111101,-9.30341442464934,-9.979647164449034,95.20611572265624,-94.47551727294922
10000111110,-9.267489180132213,-9.931388039006457,93.72233581542967,-92.52063751220705
10000111111,-9.309397283067156,-10.028442100800994,94.77684020996094,-93.83755493164062
10001000000,-7.659886986103622,-7.0,-74.16932678222656,-77.83978271484375
10001000001,-8.245898137809299,-7.0,-73.48896789550781,-76.77381896972656
10001000010,-8.358799853651064,-7.0,-73.8001937866211,-75.60391235351562
10001000011,-8.436078807122191,,-73.58416748046875,-75.97236633300781
10001000100,-8.467376588616206,-7.0,55.14083480834961,-67.26703643798828
10001000101,-8.578543563112035,-7.0,56.27123641967773,-66.17095184326172
10001000110,-9.222283277599963,-8.954334536660035,91.77544403076172,-56.06208801269531
10001000111,-9.247266977146651,-8.922706235271676,91.39494323730467,-55.61690902709961
10001001000,-7.293040312255572,-7.0,-75.19947814941406,-77.1783218383789
10001001001,-7.902881954896357,-7.0,-73.8578109741211,-77.55947875976562
10001001010,-8.194426524756738,-7.0,-74.50276947021484,-75.75553131103516
10001001011,-8.341219611901453,-7.0,-74.28030395507812,-76.14022064208984
10001001100,-8.253232628725888,-7.0,54.357383728027344,-66.3238754272461
10001001101,-8.485898992314278,-7.0,56.32223510742188,-65.29148864746094
10001001110,-8.956922178538306,-8.186100365914308,87.60631561279297,-59.366546630859375
10001001111,-8.984057070929762,-8.46897589735726,87.56437683105469,-59.073978424072266
10001010000,-9.241646965226565,-7.0,126.57853698730467,-28.84547615051269
10001010001,,-7.0,,
10001010010,-9.444643770354016,-8.657839024083891,126.37164306640624,-32.12056350708008
10001010011,-9.258602936513828,-8.615995178450007,98.77726745605467,-90.37261199951172
10001010100,-9.394060968518788,-7.5421017191388176,126.8983917236328,-31.15181350708008
10001010101,-9.454181642669006,-8.303554944962134,126.5293197631836,-31.375015258789062
10001010110,-9.424633084741233,-9.05411161534336,126.24858856201172,-32.432979583740234
10001010111,-9.42778488111158,-8.979964418097197,126.06676483154295,-32.83974075317383
10001011000,-9.34842471008024,-8.226937853743943,127.5574951171875,-30.02602195739746
10001011001,-9.429488863911017,-8.913417555677839,127.00601959228516,-29.22794914245605
10001011010,-9.36919709139418,-8.878304271557584,127.6103057861328,-30.60187721252441
10001011011,-9.430532697124502,-9.00031890006617,127.09030151367188,-30.30424690246582
10001011100,-9.38330151860076,-8.256022517165256,127.26844024658205,-31.077672958374023
10001011101,-9.41904553652066,-8.924090336514269,127.25831604003906,-30.79934501647949
10001011110,-9.39699497655395,-9.025288218467502,127.43805694580078,-31.597278594970703
10001011111,-9.419093972574224,-9.019162631190085,126.9596939086914,-31.719482421875
10001100000,-7.918855233981428,-8.146460624976356,-73.60664367675781,-77.98818969726562
10001100001,-8.180985995555464,-8.97280487533124,-73.99970245361328,-78.08313751220703
10001100010,-8.250022055889657,-8.946924164920608,-74.02375793457031,-76.3576889038086
10001100011,-8.394389326717537,-9.053584380426129,-73.73101043701172,-76.2976303100586
10001100100,-8.798410069607746,-9.228139597656437,72.95536041259766,-66.40974426269531
10001100101,-8.899969826613363,-9.2460786487996,71.91179656982422,-64.76982879638672
10001100110,-9.059964338779006,-9.300838238405676,83.58129119873047,-62.94667816162109
10001100111,-9.11862306160832,-9.39607002091662,83.28202819824219,-62.17070388793945
10001101000,-8.015581909231967,-8.774076301055631,-73.65111541748047,-78.36943054199219
10001101001,-8.205602873058801,-8.932250605466729,-73.98765563964844,-78.24950408935547
10001101010,-8.375975716361541,-9.016494082645863,-74.7313232421875,-75.5030746459961
10001101011,-8.518005924178333,-9.069708213864027,-74.15522766113281,-76.34136199951172
10001101100,-8.917814958423161,-9.288225424337416,75.33954620361328,-66.67623138427734
10001101101,-9.013650392358636,-9.326702197156578,74.45181274414062,-64.3056640625
10001101110,-9.122124680081546,-9.462707295189071,84.23286437988281,-66.50714874267578
10001101111,-9.181158313743426,-9.567707332158264,82.41950225830078,-62.794166564941406
10001110000,-9.10833626828528,-9.243219834829372,94.70109558105467,-96.87445068359376
10001110001,-9.202303600988584,-9.339720050037236,95.48908233642578,-97.005615234375
10001110010,-9.219494979779668,-9.254762924912264,95.17505645751952,-96.59413146972656
10001110011,-9.24807574477101,-9.354708456775578,96.3095932006836,-95.0495834350586
10001110100,,,,
10001110101,-9.340924436792111,-9.618513324455003,95.87694549560548,-94.14591979980467
10001110110,,,,
10001110111,,,,
10001111000,-9.222944595478976,-9.379574177927816,94.70308685302734,-96.16932678222656
10001111001,-9.256472672013176,-9.489313983468318,95.59732818603516,-96.54866790771484
10001111010,-9.214693169182471,-9.516587885066398,94.87417602539062,-96.36409759521484
10001111011,-9.274221154385591,-9.654904327294252,95.51844024658205,-95.99494171142578
10001111100,-9.271673242881688,-9.909495622928803,93.92048645019533,-93.48529052734376
10001111101,-9.30508714668163,-9.956251654253828,94.89209747314452,-94.28915405273438
10001111110,-9.270059824244004,-9.9419021657658,93.63544464111328,-92.38777923583984
10001111111,-9.316602965974226,-10.022264163585907,94.7283172607422,-93.6022491455078
10010000000,-8.020037121920836,-7.0,-72.12863159179688,-77.46476745605469
10010000001,-8.729971361224317,,-72.65512084960938,-76.78691101074219
10010000010,-8.577836405314406,-7.0,-72.94015502929688,-76.0176773071289
10010000011,-8.699665186803688,,-72.74853515625,-76.26290130615234
10010000100,-8.644411687052934,-7.0,53.80366897583008,-66.31963348388672
10010000101,-8.927504947292844,,57.64663314819336,-64.74915313720703
10010000110,-9.322800295670502,-8.962554636411099,101.75485229492188,-49.09475326538086
10010000111,-9.380728853708774,-8.842089177155009,101.69457244873048,-48.80199813842773
10010001000,-7.985359903523991,-7.0,-72.32083129882812,-77.1421127319336
10010001001,-8.367656721896909,-7.0,-73.11054992675781,-76.70183563232422
10010001010,-8.393440152989468,-7.0,-73.20581817626953,-75.3197021484375
10010001011,-8.635240008772696,-7.0,-73.08805847167969,-76.0522232055664
10010001100,-8.628924303674276,-7.0,52.894309997558594,-65.7195816040039
10010001101,-8.84221818346701,-7.0,57.29942321777344,-65.05321502685547
10010001110,-9.064109974021274,-7.911289364822266,92.71306610107422,-56.43148040771485
10010001111,-9.190046630769231,-8.267173559979973,91.55482482910156,-56.01704406738281
10010010000,-9.4399053848455,-7.0,123.5144271850586,-22.90049171447754
10010010001,-9.427921693131616,-7.0,121.96353149414062,-18.956737518310547
10010010010,,-7.0,,
10010010011,,,,
10010010100,-9.458935073149714,-7.0,124.63519287109376,-29.063194274902344
10010010101,-9.486289251063653,,124.27713775634766,-29.04214859008789
10010010110,-9.441809883406943,-8.978495554222436,123.22643280029295,-32.84620666503906
10010010111,-9.466302519055183,-9.091711693534398,122.43084716796876,-33.19047546386719
10010011000,-9.41025640562383,-8.39273424527784,124.77719116210938,-25.46070098876953
10010011001,-9.531899132833365,-8.684033011847719,119.6992645263672,-12.198331832885742
10010011010,-9.458606774256602,-8.72819818560032,125.81497192382812,-27.338531494140625
10010011011,-9.496608139938989,-8.91917772275923,124.44190979003906,-25.817426681518555
